Szer_geo,Dlug_geo,Numer_slupka,Nazwa_zespolu,Wartosc_zespolu
52.231631,21.224234,02,Hipodrom,2274
52.231644,20.980620,07,Muzeum Powstania Warszawskiego,5037
52.231651,21.061130,01,Stacja Krwiodawstwa,2140
52.231666,20.990869,02,Norblin,5039
52.231675,20.968817,03,Rogalińska,5038
52.231688,21.056493,04,pl.Przymierza,2253
52.231710,20.998998,01,rondo ONZ,7088
52.231730,20.892403,51,Coopera,5208
52.231753,20.895115,53,Batalionów Chłopskich,5048
52.231807,21.159145,01,Rolnicza,2320
52.231825,21.010764,02,Centrum,7013
52.231829,20.915093,02,pl.Kasztelański,5059
52.231851,20.959417,01,Sokołowska,5006
52.231870,21.036391,02,Solec,7065
52.231881,20.816573,52,Strzykuły,5801
52.231945,21.021633,06,Muzeum Narodowe,7041
52.231963,21.003286,03,Emilii Plater,7001
52.231989,20.956595,06,PKP Wola (Wolska),5007
52.231995,20.993624,01,Norblin,5039
52.232005,20.915909,06,pl.Kasztelański,5059
52.232010,20.920534,01,Batalionu Miotła,5113
52.232036,20.992933,04,Norblin,5039
52.232043,20.921194,02,Batalionu Miotła,5113
52.232069,20.925828,01,Strąkowa,5105
52.232078,20.924139,02,Strąkowa,5105
52.232140,20.966361,01,Płocka,5602
52.232154,21.010559,12,Centrum,7013
52.232158,20.998920,03,rondo ONZ,7088
52.232167,20.993745,03,Norblin,5039
52.232178,21.023445,01,Muzeum Narodowe,7041
52.232181,20.959648,02,Sokołowska,5006
52.232183,21.037018,01,Solec,7065
52.232188,20.891664,02,Coopera-Przychodnia,5207
52.232188,20.891664,52,Coopera,5208
52.232219,21.055462,02,pl.Przymierza,2253
52.232221,20.968623,53,Hala Wola,5058
52.232231,21.022235,02,Muzeum Narodowe,7041
52.232260,20.896941,02,Batalionów Chłopskich,5048
52.232270,21.059893,02,Stacja Krwiodawstwa,2140
52.232288,21.251088,01,Drobiarska,2273
52.232303,20.960408,03,Sokołowska,5006
52.232348,20.976861,01,Siedmiogrodzka,5095
52.232350,21.003580,58,Emilii Plater,7001
52.232358,21.020015,01,Foksal,7042
52.232367,21.096466,02,Perkuna,2250
52.232434,21.061639,03,Stacja Krwiodawstwa,2140
52.232442,20.992225,06,Norblin,5039
52.232509,20.896596,51,Batalionów Chłopskich,5048
52.232510,21.009926,53,Centrum,7013
52.232515,20.926578,51,Strąkowa,5105
52.232516,20.694340,02,Pilaszków,5180
52.232532,21.083439,02,Kompasowa,2415
52.232611,20.961298,04,Sokołowska,5006
52.232633,20.697870,01,Pilaszków,5180
52.232640,21.115207,02,Zajezdnia Ostrobramska,2104
52.232660,21.066920,53,Zwycięzców,2141
52.232713,20.966122,05,Metro Płocka,5005
52.232715,21.025920,01,PKP Powiśle,7068
52.232743,21.083509,01,Kompasowa,2415
52.232765,20.978884,02,Siedmiogrodzka,5095
52.232779,21.116666,01,Zajezdnia Ostrobramska,2104
52.232797,20.996637,08,rondo ONZ,7088
52.232818,20.995965,06,rondo ONZ,7088
52.232834,21.130426,01,Świecka,2016
52.232840,21.060648,04,Stacja Krwiodawstwa,2140
52.232848,21.037352,03,Solec,7065
52.232860,20.941354,01,Pustola,5099
52.232879,20.982712,04,Muzeum Powstania Warszawskiego,5037
52.232897,21.224392,01,Hipodrom,2274
52.232902,21.025718,02,PKP Powiśle,7068
52.232902,21.251652,02,Drobiarska,2273
52.232925,21.117802,99,ZEA OSTROBRAMSKA,R-10
52.232928,21.117660,00,ZEA OSTROBRAMSKA,R-10
52.232929,20.966282,06,Metro Płocka,5005
52.232930,21.003280,56,Emilii Plater,7001
52.232939,21.128916,02,Płowiecka,2015
52.232940,21.003190,04,Emilii Plater,7001
52.232940,21.075527,02,Kanał Gocławski,2099
52.232942,20.966328,02,Płocka,5602
52.232947,21.002685,01,Emilii Plater,7001
52.233033,21.074920,01,Kanał Gocławski,2099
52.233036,21.010036,14,Centrum,7013
52.233043,20.981028,01,Muzeum Powstania Warszawskiego,5037
52.233045,20.997466,02,rondo ONZ,7606
52.233059,20.982283,06,Muzeum Powstania Warszawskiego,5037
52.233079,20.693025,51,Pilaszków,5180
52.233105,21.066811,02,Zwycięzców,2141
52.233170,21.003070,02,Emilii Plater,7001
52.233226,20.968474,08,Metro Płocka,5005
52.233230,21.066350,01,Zwycięzców,2141
52.233231,21.285522,02,Przejazd,2856
52.233243,20.999210,01,rondo ONZ,7606
52.233257,21.285328,01,Przejazd,2856
52.233266,21.019528,02,Foksal,7042
52.233305,20.977195,51,Siedmiogrodzka,5095
52.233320,21.009848,16,Centrum,7013
52.233406,21.108249,02,CH Promenada,2103
52.233409,21.000086,05,rondo ONZ,7088
52.233443,20.712991,01,Myszczyn,5185
52.233449,21.113371,03,Zajezdnia Ostrobramska,2104
52.233488,20.965208,02,Metro Płocka,5005
52.233508,21.125456,03,Płowiecka,2015
52.233533,20.981994,05,Muzeum Powstania Warszawskiego,5037
52.233534,20.983667,02,Muzeum Powstania Warszawskiego,5037
52.233570,21.027500,02,Warszawa Powiśle,7902
52.233577,20.967103,01,Metro Płocka,5005
52.233615,20.966465,04,Metro Płocka,5005
52.233627,20.981646,03,Muzeum Powstania Warszawskiego,5037
52.233641,20.967605,51,Metro Płocka,5005
52.233700,20.967257,03,Metro Płocka,5005
52.233720,20.717750,02,Pogroszew Kolonia,5179
52.233763,20.891919,51,Coopera-Przychodnia,5207
52.233764,20.929357,01,Znana,5104
52.233831,21.158418,02,Cm.Ofiar Wojny,2125
52.233869,21.279139,02,Szklarniowa,2855
52.233900,21.028760,01,Warszawa Powiśle,7902
52.233910,21.031052,54,PKP Powiśle,7068
52.233927,21.106611,01,CH Promenada,2103
52.233929,20.928059,02,Znana,5104
52.233929,20.940988,02,Pustola,5099
52.233944,21.036950,05,most Poniatowskiego,7003
52.234006,20.723618,01,Pogroszew Kolonia,5179
52.234017,20.997965,04,rondo ONZ,7088
52.234024,20.987064,01,Wronia,5193
52.234037,20.926527,04,Znana,5104
52.234078,20.925859,06,Znana,5104
52.234130,21.030264,03,PKP Powiśle,7068
52.234157,21.009365,02,Metro Świętokrzyska,7014
52.234177,20.948013,53,Pustola,5099
52.234180,20.991003,03,Mennica,5036
52.234184,20.933866,02,Antka Rozpylacza,5103
52.234210,20.948019,51,Monte Cassino,5019
52.234224,21.278459,01,Szklarniowa,2855
52.234277,21.097184,05,Zamieniecka,2102
52.234282,20.935049,01,Antka Rozpylacza,5103
52.234309,20.972930,00,ZET WOLA,R-01
52.234309,21.113553,98,ZEA OSTROBRAMSKA,R-10
52.234353,21.113599,90,ZEA OSTROBRAMSKA,R-10
52.234436,20.989269,02,Mennica,5036
52.234479,20.997964,02,rondo ONZ,7088
52.234507,21.158124,01,Cm.Ofiar Wojny,2125
52.234511,21.098539,02,Zamieniecka,2102
52.234531,21.053934,01,Francuska,2153
52.234568,21.038522,06,most Poniatowskiego,7003
52.234615,21.128333,04,Płowiecka,2015
52.234689,21.030266,04,PKP Powiśle,7068
52.234707,21.125615,06,Płowiecka,2015
52.234723,21.078414,04,Przyczółek Grochowski,2100
52.234754,21.035783,01,most Poniatowskiego,7003
52.234776,21.034951,02,most Poniatowskiego,7003
52.234777,21.033477,01,Al. 3 Maja,7064
52.234785,21.098927,01,Zamieniecka,2102
52.234827,21.126012,01,Płowiecka,2015
52.234845,21.008767,06,Metro Świętokrzyska,7014
52.234869,21.007222,03,Metro Świętokrzyska,7014
52.234968,21.059463,01,Walecznych,2139
52.235012,21.036475,04,most Poniatowskiego,7003
52.235027,21.007284,04,Metro Świętokrzyska,7014
52.235037,21.007269,04,Świętokrzyska,7603
52.235051,21.033154,02,Al. 3 Maja,7064
52.235075,20.974171,01,Zajezdnia Wola,5004
52.235096,20.993097,01,Mennica,5036
52.235110,20.973558,04,Zajezdnia Wola,5004
52.235147,21.037292,03,most Poniatowskiego,7003
52.235170,21.097620,03,Zamieniecka,2102
52.235172,20.973525,06,Zajezdnia Wola,5004
52.235187,20.896473,01,Szobera,5049
52.235220,21.059311,02,Walecznych,2139
52.235226,20.990489,04,Mennica,5036
52.235268,20.974324,03,Zajezdnia Wola,5004
52.235301,21.086281,04,Poligonowa,2101
52.235328,21.009536,03,Świętokrzyska,7603
52.235347,20.914362,05,Czumy,5060
52.235364,21.053520,02,Francuska,2153
52.235398,21.078739,02,Przyczółek Grochowski,2100
52.235421,20.977267,71,Okopowa,5003
52.235494,20.939662,05,Redutowa,5100
52.235511,20.974412,02,Zajezdnia Wola,5004
52.235556,21.086211,03,Poligonowa,2101
52.235585,21.008271,05,Metro Świętokrzyska,7014
52.235588,21.007504,02,Świętokrzyska,7603
52.235610,21.013556,02,pl.Powstańców Warszawy,7031
52.235666,21.078456,01,Przyczółek Grochowski,2100
52.235746,20.995663,02,al.Jana Pawła II,7087
52.235754,20.914265,06,Czumy,5060
52.235777,20.914432,52,Czumy,5060
52.235797,20.938605,01,Redutowa,5100
52.235809,21.081666,03,Przyczółek Grochowski,2100
52.235839,21.018330,02,Ordynacka,7049
52.235955,21.088287,02,Poligonowa,2101
52.235971,21.031584,02,Jaracza,7063
52.235997,20.997873,01,al.Jana Pawła II,7087
52.236047,21.113499,04,Witolin,2105
52.236047,21.113499,06,Witolin,2105
52.236080,21.007437,01,Świętokrzyska,7603
52.236095,20.947969,02,Monte Cassino,5019
52.236112,21.018153,01,Ordynacka,7049
52.236126,20.980451,07,Okopowa,5003
52.236196,21.098363,04,Zamieniecka,2102
52.236210,20.913967,01,Czumy,5060
52.236216,21.088011,01,Poligonowa,2101
52.236275,21.112945,01,Witolin,2105
52.236283,21.112783,02,Witolin,2105
52.236326,21.255476,02,Mariańska,2852
52.236336,21.030890,01,Jaracza,7063
52.236346,20.980138,05,Okopowa,5003
52.236352,21.007656,01,Metro Świętokrzyska,7014
52.236358,20.939941,02,Redutowa,5100
52.236427,20.893510,02,Coopera,5208
52.236441,21.003143,01,pl.Grzybowski,7025
52.236484,20.978890,04,Okopowa,5003
52.236509,21.003025,02,pl.Grzybowski,7025
52.236550,20.940295,71,Metro Księcia Janusza,5030
52.236550,20.940295,73,Metro Księcia Janusza,5030
52.236550,20.940295,03,Redutowa,5100
52.236550,20.972223,04,Młynarska,5025
52.236560,21.112402,03,Witolin,2105
52.236560,21.112402,04,Witolin,2105
52.236600,21.015896,01,Nowy Świat,7043
52.236637,21.112076,03,Witolin,2105
52.236649,21.013272,52,pl.Powstańców Warszawy,7031
52.236650,21.135910,02,Warszawa Gocławek,2903
52.236666,20.947978,01,Monte Cassino,5019
52.236678,21.077577,02,Rozłucka,2136
52.236689,21.272142,02,Kossaka,2854
52.236700,21.076461,01,Rozłucka,2136
52.236720,21.106420,02,Tarnowiecka,2106
52.236737,21.272135,51,Kossaka,2854
52.236757,20.989388,01,Chłodna,5089
52.236761,21.121076,02,Gocławek,2014
52.236785,20.968236,51,Płocka-Szpital,5026
52.236827,21.016392,02,Nowy Świat-Uniwersytet,7607
52.236835,21.017290,01,Nowy Świat-Uniwersytet,7607
52.236857,20.979313,02,Okopowa,5003
52.236863,21.016779,02,Nowy Świat,7043
52.236967,20.896700,02,Szobera,5049
52.236968,21.271211,01,Kossaka,2854
52.236974,20.948039,55,Park Moczydło,5020
52.236981,20.966330,01,Płocka-Szpital,5026
52.236990,21.141580,52,Łysakowska,2061
52.237057,21.026241,03,Topiel,7067
52.237096,21.104726,01,Tarnowiecka,2106
52.237119,20.973161,01,Młynarska,5025
52.237123,20.980959,01,Okopowa,5003
52.237190,21.019392,03,Nowy Świat,7043
52.237233,20.913998,02,Czumy,5060
52.237237,20.955607,03,Metro Młynów,5028
52.237253,21.057103,01,Adampolska,2138
52.237255,21.019218,04,Nowy Świat,7043
52.237288,21.143153,02,Łysakowska,2061
52.237294,21.001775,04,pl.Grzybowski,7025
52.237376,21.004100,03,pl.Grzybowski,7025
52.237388,20.964072,02,Płocka-Szpital,5026
52.237404,21.143060,01,Łysakowska,2061
52.237411,20.973330,02,Młynarska,5025
52.237460,21.135120,01,Warszawa Gocławek,2903
52.237482,21.257207,04,Mariańska,2852
52.237514,20.961056,01,Młynów,5603
52.237527,20.981471,03,Okopowa,5003
52.237550,21.026808,01,Topiel,7067
52.237574,20.960159,05,Metro Młynów,5028
52.237576,21.049774,52,rondo Waszyngtona,2131
52.237576,21.049774,52,pl.Starynkiewicza,4052
52.237578,20.988952,02,Chłodna,5089
52.237581,21.007321,02,Królewska,7015
52.237627,21.026771,02,Topiel,7067
52.237677,20.979303,08,Okopowa,5003
52.237693,21.050488,02,rondo Waszyngtona,2131
52.237700,20.957422,01,Metro Młynów,5028
52.237767,20.913544,57,Metro Bemowo,5034
52.237772,20.960152,06,Metro Młynów,5028
52.237777,20.980238,06,Okopowa,5003
52.237779,20.959692,02,Młynów,5603
52.237781,20.971676,03,Młynarska,5025
52.237782,21.119483,06,Gocławek,2014
52.237814,20.996562,02,Hala Mirowska,7086
52.237821,20.913808,71,Metro Bemowo,5034
52.237851,21.050035,05,rondo Waszyngtona,2131
52.237886,21.119064,01,Gocławek,2014
52.237929,20.977565,01,Leszno,5024
52.237936,21.050921,06,rondo Waszyngtona,2131
52.237969,21.050775,07,rondo Waszyngtona,2131
52.237973,21.049968,01,rondo Waszyngtona,2131
52.238000,20.965540,04,Płocka-Szpital,5026
52.238006,21.099511,02,Łukowska,2107
52.238023,20.965374,03,Płocka-Szpital,5026
52.238023,21.005777,04,Królewska,7015
52.238033,21.257188,01,Mariańska,2852
52.238041,20.977061,02,Leszno,5024
52.238056,21.100865,03,Łukowska,2107
52.238059,21.133684,02,Warszawa Gocławek,2903
52.238124,21.118913,05,Gocławek,2014
52.238133,20.996196,03,Hala Mirowska,7086
52.238134,21.100193,04,Łukowska,2107
52.238150,21.138850,01,Rezedowa,2060
52.238150,21.148535,53,Potockich,2062
52.238169,21.118884,04,Gocławek,2014
52.238170,20.913405,07,Metro Bemowo,5034
52.238205,20.913160,03,Metro Bemowo,5034
52.238219,21.118807,03,Gocławek,2014
52.238224,21.011629,01,pl.Małachowskiego,7029
52.238268,20.954004,02,Metro Młynów,5028
52.238310,20.918648,53,Konarskiego,5033
52.238333,21.147610,01,Potockich,2062
52.238349,20.995896,01,Hala Mirowska,7086
52.238383,20.913443,58,Metro Bemowo,5034
52.238389,20.949914,01,Park Moczydło,5020
52.238441,21.117996,07,Gocławek,2014
52.238463,21.138580,02,Rezedowa,2060
52.238466,20.980880,10,Okopowa,5003
52.238471,20.898796,09,os.Górczewska,5050
52.238483,21.043039,52,Wybrzeże Szczecińskie,2399
52.238487,20.956549,04,Metro Młynów,5028
52.238496,21.149097,02,Potockich,2062
52.238519,20.958331,02,Warszawa Młynów,5904
52.238531,21.007936,03,Królewska,7015
52.238535,21.055757,02,Adampolska,2138
52.238551,20.942769,03,Metro Księcia Janusza,5030
52.238568,20.900846,15,os.Górczewska,5050
52.238573,20.898800,08,os.Górczewska,5050
52.238574,21.085003,03,os.Majdańska,2130
52.238617,20.996049,04,Hala Mirowska,7086
52.238620,21.006364,05,Królewska,7015
52.238625,20.900853,14,os.Górczewska,5050
52.238629,21.027943,02,Zajęcza,7062
52.238634,21.099760,01,Łukowska,2107
52.238650,21.156554,05,Marysin,2064
52.238651,21.005850,01,Królewska,7015
52.238661,21.222067,02,Staszica,2271
52.238663,21.007896,08,Królewska,7015
52.238678,20.900861,13,os.Górczewska,5050
52.238680,20.898823,07,os.Górczewska,5050
52.238729,20.942896,04,Metro Księcia Janusza,5030
52.238736,20.900873,12,os.Górczewska,5050
52.238765,21.191721,01,Zielona,2379
52.238772,20.946640,52,Park Moczydło,5020
52.238793,20.900880,11,os.Górczewska,5050
52.238811,20.898842,06,os.Górczewska,5050
52.238817,20.905574,01,Klemensiewicza,5035
52.238852,21.029445,05,Metro Centrum Nauki Kopernik,7079
52.238872,21.074710,02,Walewska,2135
52.238902,20.898864,05,os.Górczewska,5050
52.238914,21.055213,01,Berezyńska,2251
52.238926,20.896240,01,os.Górczewska,5050
52.238933,21.029512,54,Metro Centrum Nauki Kopernik,7079
52.238941,20.946930,02,Park Moczydło,5020
52.238965,20.905475,03,Klemensiewicza,5035
52.238975,21.056213,02,Berezyńska,2251
52.238976,21.051048,09,rondo Waszyngtona,2131
52.238976,21.132515,02,PKP Gocławek,2058
52.238985,20.943940,01,Metro Księcia Janusza,5030
52.239008,20.911509,06,Metro Bemowo,5034
52.239013,21.131730,01,PKP Gocławek,2058
52.239014,20.898883,10,os.Górczewska,5050
52.239019,21.074632,01,Walewska,2135
52.239041,21.132095,01,Warszawa Gocławek,2903
52.239043,20.904897,04,Klemensiewicza,5035
52.239049,21.005765,06,Królewska,7015
52.239058,20.944944,01,Księcia Janusza,5604
52.239066,21.055871,51,Berezyńska,2251
52.239069,21.084406,04,os.Majdańska,2130
52.239094,20.901168,71,os.Górczewska,5050
52.239150,20.905601,02,Klemensiewicza,5035
52.239152,20.914981,01,Metro Bemowo,5034
52.239152,21.012628,02,pl.Małachowskiego,7029
52.239156,20.948834,04,Park Moczydło,5020
52.239157,20.987541,05,Wola-Ratusz,5002
52.239158,20.900998,53,os.Górczewska,5050
52.239174,20.914712,02,Bemowo,5606
52.239191,20.911538,02,Metro Bemowo,5034
52.239210,21.017300,02,Uniwersytet,7044
52.239222,20.916411,01,Bemowo,5606
52.239236,20.943869,08,Metro Księcia Janusza,5030
52.239270,21.080309,02,Spalinowa,2137
52.239272,21.009917,04,Zachęta,7028
52.239321,20.943561,02,Księcia Janusza,5604
52.239346,21.010590,01,Zachęta,7028
52.239349,21.051053,03,rondo Waszyngtona,2131
52.239365,21.153387,02,Sezam,2063
52.239376,20.977826,02,Żytnia,5084
52.239411,20.897573,03,os.Górczewska,5050
52.239415,21.026955,01,Zajęcza,7062
52.239423,20.941602,02,Metro Księcia Janusza,5030
52.239438,21.114906,02,Kwatery Głównej,2013
52.239454,21.050869,08,rondo Waszyngtona,2131
52.239464,20.945783,05,Metro Księcia Janusza,5030
52.239476,21.051178,04,rondo Waszyngtona,2131
52.239499,20.939995,51,Metro Księcia Janusza,5030
52.239499,20.945926,06,Metro Księcia Janusza,5030
52.239516,20.900322,72,os.Górczewska,5050
52.239517,20.958569,01,Warszawa Młynów,5904
52.239521,20.941495,52,Metro Księcia Janusza,5030
52.239541,21.041993,02,Wybrzeże Szczecińskie,2399
52.239579,20.986620,03,Wola-Ratusz,5002
52.239638,20.916942,02,Konarskiego,5033
52.239647,21.115177,04,Kwatery Głównej,2013
52.239650,20.936910,01,Góralska,5031
52.239673,21.222265,01,Staszica,2271
52.239674,21.011267,02,Zachęta,7028
52.239696,20.948863,03,Park Moczydło,5020
52.239705,20.919629,01,Konarskiego,5033
52.239705,21.041498,01,Wybrzeże Szczecińskie,2399
52.239726,21.114671,01,Kwatery Głównej,2013
52.239788,21.155070,01,Marysin,2064
52.239795,21.029268,04,Metro Centrum Nauki Kopernik,7079
52.239800,20.895053,04,os.Górczewska,5050
52.239823,21.031307,02,Centrum Nauki Kopernik,7608
52.239832,20.913308,04,Metro Bemowo,5034
52.239880,20.977616,01,Żytnia,5084
52.239913,20.987571,04,Wola-Ratusz,5002
52.239958,21.081632,01,os.Majdańska,2130
52.239965,20.988083,01,Wola-Ratusz,5002
52.240015,21.032283,01,Centrum Nauki Kopernik,7608
52.240019,21.156865,02,Marysin,2064
52.240031,21.129085,03,Gocławek Wschodni,2259
52.240069,21.016608,01,Uniwersytet,7044
52.240140,20.977363,51,Żytnia,5084
52.240150,20.934145,02,Góralska,5031
52.240155,20.912960,08,Metro Bemowo,5034
52.240157,20.965103,01,Grenady,5112
52.240165,21.031020,03,Metro Centrum Nauki Kopernik,7079
52.240177,21.128744,01,Gocławek Wschodni,2259
52.240189,20.930690,01,Ulrychów,5605
52.240196,20.988039,02,Wola-Ratusz,5002
52.240200,21.113066,03,Kwatery Głównej,2013
52.240211,21.128105,02,Gocławek Wschodni,2259
52.240243,20.886144,01,Blizne Łaszczyńskiego,5142
52.240251,21.298198,03,PKP Sulejówek Miłosna,2435
52.240254,21.061899,01,Park Skaryszewski,2132
52.240264,20.979333,52,Żytnia,5084
52.240277,20.922220,02,Grodkowska,5194
52.240280,20.989036,51,Wola-Ratusz,5002
52.240293,20.896865,02,os.Górczewska,5050
52.240296,20.922584,52,Grodkowska,5194
52.240311,21.156066,04,Marysin,2064
52.240327,20.930480,01,Metro Ulrychów,5032
52.240362,20.986711,06,Wola-Ratusz,5002
52.240382,21.155991,03,Marysin,2064
52.240389,21.063122,04,Park Skaryszewski,2132
52.240405,20.929569,02,Ulrychów,5605
52.240446,21.062694,03,Park Skaryszewski,2132
52.240458,21.063328,02,Park Skaryszewski,2132
52.240497,20.924395,51,Grodkowska,5194
52.240533,20.896958,02,os.Górczewska,5050
52.240539,20.883956,02,Blizne Łaszczyńskiego,5142
52.240539,20.930011,02,Metro Ulrychów,5032
52.240561,20.970734,02,Długosza,5066
52.240719,21.109196,02,Żółkiewskiego,2012
52.240746,21.160460,02,Spółdzielnia Noma,2065
52.240794,21.298122,01,Sulejówek Miłosna,2914
52.240880,20.965070,02,Grenady,5112
52.240900,21.101160,01,Gdecka,2362
52.240902,21.082880,02,os.Majdańska,2130
52.240920,21.298090,02,Sulejówek Miłosna,2914
52.240991,20.970451,01,Długosza,5066
52.241017,21.101323,02,Gdecka,2362
52.241031,21.030090,01,Metro Centrum Nauki Kopernik,7079
52.241048,21.161315,01,Spółdzielnia Noma,2065
52.241074,20.691872,01,Myszczyn II,5210
52.241172,21.307718,01,Zelwerowicza,2464
52.241175,20.994519,08,Kino Femina,7085
52.241176,20.885097,04,Blizne Łaszczyńskiego,5142
52.241234,20.993884,07,Kino Femina,7085
52.241280,21.136160,04,Okularowa,2059
52.241313,21.107802,03,Żółkiewskiego,2012
52.241323,20.896774,01,Narwik,5051
52.241341,21.318424,01,Warecka,2462
52.241351,21.266104,02,Kasprowicza,2851
52.241352,21.107449,04,Żółkiewskiego,2012
52.241360,21.015920,02,Hotel Bristol,7045
52.241376,21.030300,02,Metro Centrum Nauki Kopernik,7079
52.241377,21.266449,01,Kasprowicza,2851
52.241384,21.134678,01,Okularowa,2059
52.241425,21.106785,01,Żółkiewskiego,2012
52.241427,20.912454,01,Kazubów,5061
52.241432,20.912632,03,Kazubów,5061
52.241461,21.313486,01,Cicha,2463
52.241509,20.993948,10,Kino Femina,7085
52.241528,21.041313,03,Metro Stadion Narodowy,1231
52.241528,21.298159,02,PKP Sulejówek Miłosna,2435
52.241567,21.297833,01,PKP Sulejówek Miłosna,2435
52.241574,21.025097,02,Biblioteka Uniwersytecka,7061
52.241574,21.080507,02,Szpital Grochowski,2129
52.241631,20.992881,05,Kino Femina,7085
52.241676,20.896571,01,Narwik,5051
52.241676,21.071898,06,Kinowa,2133
52.241733,21.165294,02,Korkowa-Cmentarz,2066
52.241766,21.222497,02,Słowackiego,2248
52.241767,21.281414,02,Kościuszki,2847
52.241796,21.041658,05,Metro Stadion Narodowy,1231
52.241831,21.303371,02,Sulejówek Miłosna-Pomnik,2436
52.241831,21.303435,01,Sulejówek Miłosna-Pomnik,2436
52.241851,20.977948,02,Dzielna,5085
52.241895,21.287836,02,Dzielna,2846
52.241898,21.012651,01,pl.Piłsudskiego,7027
52.241910,21.282958,01,Kościuszki,2847
52.241912,21.287019,01,Dzielna,2846
52.241946,21.271905,01,Iwaszkiewicza,2850
52.241959,21.299170,51,PKP Sulejówek Miłosna,2435
52.241980,21.015361,01,Hotel Bristol,7045
52.241981,21.070320,01,Kinowa,2133
52.241989,21.271478,02,Iwaszkiewicza,2850
52.242017,20.691755,02,Myszczyn II,5210
52.242023,20.846606,01,Nowe Babice,6812
52.242058,20.988020,01,Nowolipie,5154
52.242070,20.875071,01,Blizne Jasińskiego,5143
52.242072,21.070616,03,Kinowa,2133
52.242081,20.978622,52,Dzielna,5085
52.242098,20.994225,06,Kino Femina,7085
52.242104,21.041993,07,Metro Stadion Narodowy,1231
52.242112,21.136363,02,Okularowa,2059
52.242119,20.994689,01,Kino Femina,7085
52.242149,21.024297,01,Biblioteka Uniwersytecka,7061
52.242150,21.124182,02,Cukrownicza,2397
52.242159,21.281757,52,Kościuszki,2847
52.242205,21.299242,52,PKP Sulejówek Miłosna,2435
52.242220,20.993277,09,Kino Femina,7085
52.242260,21.190621,01,Urocza,2378
52.242264,21.072279,04,Kinowa,2133
52.242279,21.190760,02,Urocza,2378
52.242280,20.994326,02,Kino Femina,7085
52.242299,21.288749,52,Dzielna,2846
52.242361,21.072615,02,Kinowa,2133
52.242402,20.846992,02,Nowe Babice,6812
52.242414,21.102623,03,pl.Szembeka,2011
52.242419,21.042276,09,Metro Stadion Narodowy,1231
52.242439,20.873351,02,Blizne Jasińskiego,5143
52.242464,21.271214,52,Iwaszkiewicza,2850
52.242475,21.013271,02,pl.Piłsudskiego,7027
52.242519,21.271330,51,Iwaszkiewicza,2850
52.242532,21.100668,02,pl.Szembeka,2011
52.242545,21.101827,04,pl.Szembeka,2011
52.242572,20.965622,06,Pl.Pole Elekcyjne,5067
52.242584,20.897112,52,Narwik,5051
52.242584,21.135268,06,Okularowa,2059
52.242605,20.987698,02,Nowolipie,5154
52.242618,21.123401,01,Cukrownicza,2397
52.242620,21.101188,01,pl.Szembeka,2011
52.242623,21.222672,01,Słowackiego,2248
52.242650,21.038739,01,most Świętokrzyski,1232
52.242683,21.078899,01,Szpital Grochowski,2129
52.242719,20.897108,02,Narwik,5051
52.242810,20.897103,02,Narwik,5051
52.242810,20.912633,02,Kazubów,5061
52.242821,21.009940,01,pl.Teatralny,7026
52.242822,20.912423,04,Kazubów,5061
52.242833,21.004864,52,pl.Bankowy,7016
52.242954,20.944687,01,Brożka,5101
52.242960,21.102430,05,pl.Szembeka,2011
52.243010,20.957800,01,Czorsztyńska,5116
52.243028,21.084456,46,Wiatraczna,2008
52.243032,21.002573,04,pl.Bankowy,7016
52.243065,20.980753,02,Bellottiego,5166
52.243090,21.002102,01,pl.Bankowy,7016
52.243110,21.012808,06,pl.Piłsudskiego,7027
52.243111,21.020559,02,Browarna,7100
52.243132,21.002169,03,pl.Bankowy,7016
52.243133,21.305293,01,Kopernika,2831
52.243139,21.305309,51,Kopernika,2831
52.243145,21.012928,04,pl.Piłsudskiego,7027
52.243217,21.002756,08,pl.Bankowy,7016
52.243243,20.958229,02,Czorsztyńska,5116
52.243267,20.884346,01,Niska,5017
52.243302,21.084587,10,Wiatraczna,2008
52.243332,21.037336,03,most Świętokrzyski,1232
52.243338,21.269648,01,Moniuszki,2467
52.243342,21.084089,45,Wiatraczna,2008
52.243363,21.002495,07,pl.Bankowy,7016
52.243407,21.294942,01,Krótka,2844
52.243419,21.075250,01,Zbaraska,2127
52.243436,21.084143,09,Wiatraczna,2008
52.243441,20.966440,05,Pl.Pole Elekcyjne,5067
52.243443,21.305846,02,Kopernika,2831
52.243472,20.947942,01,ks.Sitnika,5023
52.243477,21.262029,02,Idzikowskiego,2272
52.243490,20.987841,03,Nowolipie,5154
52.243502,21.096057,02,Wspólna Droga,2010
52.243508,21.137612,01,Rekrucka,2067
52.243536,21.078492,04,Grenadierów,2134
52.243620,21.022170,01,Dobra,7060
52.243630,21.078805,02,Grenadierów,2134
52.243630,21.103120,08,pl.Szembeka,2011
52.243639,21.078481,01,Grenadierów,2134
52.243643,21.296238,02,Głowackiego,2845
52.243661,21.022227,02,Dobra,7060
52.243697,21.039875,04,most Świętokrzyski,1232
52.243761,20.864371,01,Lubiczów,5144
52.243761,21.001839,02,pl.Bankowy,7016
52.243763,21.084254,47,Wiatraczna,2008
52.243765,21.077152,56,Grenadierów,2134
52.243784,21.278055,01,Grabskiego,2848
52.243793,21.079030,03,Grenadierów,2134
52.243817,20.883357,02,Niska,5017
52.243820,20.944320,02,Brożka,5101
